pid,majorcat,province,area,sex,age,a003,a004_10,a010,a014,a016,a018,a019,a038,a039,a043,a045,a046,a048,a392,a116,a117,a140,a141,a144,a146,a158,a159,a160,a161,a162,d007_10,d016,d020,d041,d042,d046,d048,d049,d051,d254,d106,d107,d130,d131,d134,d136,d144,d145,d146,d147,d148,f073,f074,h001,q001,q015,q016,q017,p001,year,Resign,First_Work,Admission,Graduation,Cur,Cur_Work_date,Start_Work1_date,End_Work1_date,Work_to_Cur,Start_to_End,ck,FirstWorkPeriod,LongWork,LongWork2,major_same,major_help,big_company,work_sati,company_sati,supply1,supply2,supply3,supply4,supply5,supply6,supply7,work_day,work_time,insurance1,insurance2,insurance3,insurance4,insurance5,com_area,industry,score,q001G,p001G,provinceG,major_sameG,major_helpG,majorcatG,q015G,q016G,q017G,big_companyG,work_satiG,company_satiG,supply,work_timeB,commuting_time,industryG,sati,satiG,insurance,나이,학점,성별,건강상태,결혼상태,대학지역,전공일치,본전공,재학중일자리경험,삶의만족도_개인,삶의만족도_관계,삶의만족도_소속집단,종사자수,업무만족도,교통수단,출퇴근시간,사업체지역,산업체,산업체분류,주당근로일,주당근로시간,주당근로시간_binary,직장에서의복리후생제공여부,보험가입여부,직장만족도
18144,1,1,서울,2,22.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,13.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,10.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3,2.5,1,3,2,4,2,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-06-01,2019-12-01,,6.0,0,6.0,0,0,1,2,-1,3,3,3,2,2,1,2,1,2,2.0,10,2,2,2,1,1,13.0,9.0,3.0,2,1,1,1,1,1,1,2,1,,2,2,0,0,,3.0,2.6666666667,1,0,22.416666667,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,있다,그렇다,보통이다,그렇다,,보통이다,,,전남,숙박/음식점업,3차산업,2.0,10,40시간이하,제공하지않는다,가입하지않음,보통이다
18147,1,1,서울,2,22.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1,3.8,2,4,5,5,4,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-07-01,2020-07-01,,12.0,0,12.0,1,0,3,3,4,4,4,1,1,2,2,2,2,2,5.0,40,1,2,1,1,1,8.0,16.0,1.125,3,1,1,2,2,1,3,3,2,2.0,3,3,0,0,,3.0,4.6666666667,2,1,22.666666667,1.125,여자,건강하다,미혼,수도권,보통이다,문과,없다,그렇지않다,그렇지않다,보통이다,1000명미만,그렇지않다,,,경기,교육서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,그렇다
18154,1,1,서울,2,23.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.4,1,3,3,6,6,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-06-01,2020-06-01,,12.0,0,12.0,1,0,1,1,9,2,2,1,1,1,1,1,1,1,5.0,40,1,2,1,1,1,1.0,11.0,3.0,2,1,1,1,1,1,1,3,3,1.0,1,1,1,0,,3.0,5.0,3,1,23.166666667,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,있다,그렇다,그렇지않다,그렇지않다,1000명이상,그렇다,,,서울,금융/보험업,3차산업,5.0,40,40시간이하,제공한다,가입했다,그렇지않다
18155,1,1,서울,2,23.416666667,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,8.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,40.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.7,2,3,5,6,6,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-12-01,,7.0,0,7.0,0,0,2,3,2,2,3,1,3,3,3,1,3,3,5.0,40,1,2,1,1,1,8.0,3.0,3.0,2,1,1,1,2,1,3,3,3,2.0,1,2,0,0,,2.0,5.6666666667,3,1,23.416666667,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,경기,제조업,2차산업,5.0,40,40시간이하,제공하지않는다,가입했다,보통이다
18180,1,2,경기,1,22.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,-1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,8.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.6,2,3,4,4,4,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2018-07-01,2019-08-01,,13.0,0,13.0,1,0,5,4,-1,5,5,2,2,1,1,2,2,1,3.0,8,3,3,3,3,3,1.0,10.0,3.0,2,1,1,3,3,1,2,2,2,,3,3,0,0,,3.0,4.0,2,0,22.083333333,3.0,남자,보통이다,미혼,수도권,잘맞다,문과,없다,보통이다,보통이다,보통이다,,그렇지않다,,,서울,정보통신업,3차산업,3.0,8,40시간이하,제공하지않는다,가입하지않음,그렇다
18194,1,1,서울,2,24.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,15.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3,3.8,1,5,6,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-04-01,2019-12-01,,8.0,0,8.0,0,0,3,2,9,3,3,1,3,2,2,2,2,2,3.0,15,3,3,2,2,2,1.0,7.0,3.0,3,1,1,2,1,1,3,3,3,1.0,2,2,0,0,,3.0,6.0,3,0,24.166666667,3.0,여자,건강하다,미혼,수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명이상,보통이다,,,서울,도매/소매업,3차산업,3.0,15,40시간이하,제공하지않는다,가입하지않음,보통이다
18207,1,2,경기,1,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,52.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,-1,,2,4,6,6,6,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-04-01,2020-06-01,,14.0,0,14.0,1,0,3,4,8,4,4,2,2,2,2,2,2,2,5.0,52,2,2,2,2,2,1.0,10.0,,3,1,1,2,3,1,3,3,3,2.0,3,3,0,1,,3.0,6.0,3,0,24.5,,남자,건강하다,미혼,수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,서울,정보통신업,3차산업,5.0,52,40시간초과,제공하지않는다,가입하지않음,그렇다
18211,1,2,경기,2,21.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,5.0,40.0,3.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.8,2,3,6,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-05-01,2019-10-01,,5.0,0,5.0,0,0,5,4,3,3,3,2,3,3,2,1,3,3,5.0,40,3,3,3,3,3,1.0,10.0,3.0,2,1,1,3,3,1,3,3,3,2.0,2,2,0,0,,3.0,6.0,3,0,21.666666667,3.0,여자,보통이다,미혼,수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,서울,정보통신업,3차산업,5.0,40,40시간이하,제공하지않는다,가입하지않음,보통이다
18231,1,5,전북,1,24.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,45.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3,3.8,1,3,4,4,4,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-04-01,,2.0,0,2.0,0,0,4,4,1,1,1,3,3,3,3,3,3,3,5.0,45,3,3,3,3,3,1.0,10.0,3.0,2,1,2,3,3,1,2,2,2,2.0,1,1,0,1,,3.0,4.0,2,0,24.333333333,3.0,남자,보통이다,미혼,비수도권,잘맞다,문과,있다,보통이다,보통이다,보통이다,1000명미만,그렇다,,,서울,정보통신업,3차산업,5.0,45,40시간초과,제공하지않는다,가입하지않음,그렇지않다
18233,1,3,충남,1,24.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,40.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3,3.9,1,3,3,3,2,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-07-01,,4.0,0,4.0,0,0,1,1,-1,2,3,1,1,1,1,1,1,1,5.0,40,3,3,1,1,1,1.0,19.0,3.0,2,1,2,1,1,1,1,1,1,,1,2,1,0,,3.0,2.6666666667,1,0,24.333333333,3.0,남자,보통이다,미혼,비수도권,맞지않다,문과,있다,그렇다,그렇다,그렇다,,그렇다,,,서울,협회/단체/수리/기타개인서비스업,3차산업,5.0,40,40시간이하,제공한다,가입하지않음,보통이다
18361,2,1,서울,1,24.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5.0,40.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.9,2,4,4,5,5,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-03-01,2020-03-01,,12.0,0,12.0,1,0,3,3,6,3,3,1,1,2,1,2,2,2,5.0,40,1,2,1,1,1,1.0,16.0,3.0,3,1,1,2,2,1,2,3,3,2.0,2,2,0,0,,3.0,4.6666666667,2,1,24.083333333,3.0,남자,건강하다,미혼,수도권,보통이다,문과,없다,보통이다,그렇지않다,그렇지않다,1000명미만,보통이다,,,서울,교육서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,보통이다
18417,2,2,경기,2,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,40.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3,3.5,2,3,3,3,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-11-01,2020-07-01,,8.0,0,8.0,0,0,1,2,3,1,1,1,1,3,1,1,1,1,5.0,40,1,2,1,1,1,8.0,13.0,3.0,2,1,1,1,1,1,1,1,3,2.0,1,1,0,0,,3.0,4.0,2,1,22.5,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,없다,그렇다,그렇다,그렇지않다,1000명미만,그렇다,,,경기,전문과학및기술서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,그렇지않다
18438,2,2,경기,2,22.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-1.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,40.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2,3.7,2,4,1,1,1,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-01-01,2019-07-01,,6.0,0,6.0,0,0,2,1,-1,3,3,3,3,3,3,3,3,3,5.0,40,1,2,1,1,1,8.0,7.0,2.0930232558,3,1,1,1,1,1,1,1,1,,2,2,0,0,,3.0,1.0,1,1,22.333333333,2.0930232558,여자,건강하다,미혼,수도권,맞지않다,문과,없다,그렇다,그렇다,그렇다,,보통이다,,,경기,도매/소매업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,보통이다
18508,2,4,경북,2,26.916666667,2.0,3.0,9.0,14.0,1.0,0.0,20.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,40.0,4.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,3,3.6,2,4,5,5,5,1,2019,0,1,2017-03-01,2019-02-28,2019-09-01,2012-03-01,,,90.0,,0,90.0,1,1,3,3,9,4,4,1,1,3,1,1,1,3,5.0,40,1,2,1,1,1,14.0,3.0,3.0,3,1,2,2,2,1,3,3,3,1.0,3,3,0,0,20.0,2.0,5.0,3,1,26.916666667,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명이상,그렇지않다,도보,20.0,경북,제조업,2차산업,5.0,40,40시간이하,제공하지않는다,가입했다,그렇다
18546,2,4,울산,1,25.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,40.0,5.0,5.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3,3.29,2,4,5,5,5,1,2019,1,2,2014-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-12-01,,9.0,0,9.0,0,0,1,3,3,5,5,1,1,1,1,3,3,1,5.0,40,1,2,1,1,1,7.0,17.0,3.0,3,1,2,1,2,1,3,3,3,2.0,3,3,0,0,,3.0,5.0,3,1,25.666666667,3.0,남자,건강하다,미혼,비수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,울산,보건업/사회복지서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,그렇다
18558,2,1,서울,2,23.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-1.0,8.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,6.0,54.0,3.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3,2.5,1,3,4,3,3,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2018-06-01,2019-12-01,,18.0,0,18.0,1,0,1,3,-1,3,3,1,2,3,2,1,2,3,6.0,54,1,2,1,1,1,8.0,12.0,3.0,2,1,1,1,2,1,2,1,1,,2,2,0,1,,3.0,3.3333333333,1,1,23.083333333,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,있다,보통이다,그렇다,그렇다,,보통이다,,,경기,부동산업,3차산업,6.0,54,40시간초과,제공하지않는다,가입했다,보통이다
18562,2,1,서울,2,28.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,-1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,40.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3,4.3,1,5,6,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2018-11-01,2020-05-01,,18.0,0,18.0,1,0,4,3,-1,4,4,1,1,1,3,1,2,1,5.0,40,1,2,1,1,1,1.0,14.0,3.0,3,1,1,3,2,1,3,3,3,,3,3,0,0,,3.0,6.0,3,1,28.333333333,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,있다,그렇지않다,그렇지않다,그렇지않다,,그렇지않다,,,서울,사업시설관리/사업지원및임대서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입했다,그렇다
18693,2,1,서울,2,21.916666667,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,-1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,7.0,40.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3.1,2,2,2,2,4,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-04-01,2019-05-01,,1.0,0,1.0,0,0,2,2,-1,3,3,3,2,3,1,3,1,3,7.0,40,2,2,2,2,2,1.0,16.0,3.0,1,1,1,1,1,1,1,1,2,,2,2,0,0,,3.0,2.6666666667,1,0,21.916666667,3.0,여자,건강하지않다,미혼,수도권,맞지않다,문과,없다,그렇다,그렇다,보통이다,,보통이다,,,서울,교육서비스업,3차산업,7.0,40,40시간이하,제공하지않는다,가입하지않음,보통이다
18706,2,2,경기,1,26.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,8.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,5.0,52.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.0,1,3,7,7,7,1,2019,1,2,2012-03-01,2019-02-28,2019-09-01,,2018-11-01,2019-05-01,,6.0,0,6.0,0,0,3,4,2,3,3,1,1,3,1,1,1,3,5.0,52,1,2,1,1,1,8.0,13.0,3.0,2,1,1,2,3,1,3,3,3,2.0,2,2,0,1,,3.0,7.0,3,1,26.833333333,3.0,남자,보통이다,미혼,수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,경기,전문과학및기술서비스업,3차산업,5.0,52,40시간초과,제공하지않는다,가입했다,보통이다
18741,2,2,경기,2,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,6.0,4.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3.0,1,4,5,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-03-01,2019-06-01,,3.0,0,3.0,0,0,3,2,1,4,4,2,3,3,1,3,3,3,3.0,6,2,2,2,2,2,1.0,7.0,1.125,3,1,1,2,1,1,3,3,3,2.0,3,3,0,0,,3.0,5.0,3,0,22.5,1.125,여자,건강하다,미혼,수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,서울,도매/소매업,3차산업,3.0,6,40시간이하,제공하지않는다,가입하지않음,그렇다
18759,2,2,경기,1,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,35.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3,3.4,2,3,1,4,1,1,2019,1,2,2013-03-01,2019-02-28,2019-09-01,,2019-10-01,2019-11-01,,1.0,0,1.0,0,0,3,1,7,3,3,1,1,1,1,1,1,1,5.0,35,1,2,1,1,1,4.0,13.0,3.0,2,1,1,2,1,1,1,2,1,2.0,2,2,1,0,,3.0,2.0,1,1,26.25,3.0,남자,보통이다,미혼,수도권,보통이다,문과,없다,그렇다,보통이다,그렇다,1000명미만,보통이다,,,대전,전문과학및기술서비스업,3차산업,5.0,35,40시간이하,제공한다,가입했다,보통이다
18796,2,4,대구,2,22.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,14.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,40.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3,2.9,2,2,1,3,3,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-06-01,2020-07-01,,13.0,0,13.0,1,0,1,1,5,2,2,1,1,1,3,1,1,1,5.0,40,2,3,1,1,3,14.0,3.0,3.0,1,1,2,1,1,1,1,1,1,2.0,1,1,0,0,,2.0,2.3333333333,1,0,22.166666667,3.0,여자,건강하지않다,미혼,비수도권,맞지않다,문과,없다,그렇다,그렇다,그렇다,1000명미만,그렇다,,,경북,제조업,2차산업,5.0,40,40시간이하,제공하지않는다,가입하지않음,그렇지않다
18806,2,5,전남,2,22.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,13.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3,3.8,2,4,6,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-09-01,2020-02-01,,5.0,0,5.0,0,0,3,3,3,3,3,2,2,2,2,2,2,2,5.0,40,2,2,2,2,2,13.0,7.0,3.0,3,1,2,2,2,1,3,3,3,2.0,2,2,0,0,,3.0,5.3333333333,3,0,22.833333333,3.0,여자,건강하다,미혼,비수도권,보통이다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,보통이다,,,전남,도매/소매업,3차산업,5.0,40,40시간이하,제공하지않는다,가입하지않음,보통이다
18829,2,2,경기,1,25.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,-1.0,8.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,5.0,48.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3,2.5,2,3,5,5,4,1,2019,1,2,2013-03-01,2018-08-31,2019-09-01,,2019-04-01,2019-07-01,,3.0,0,3.0,0,0,1,1,-1,2,2,2,3,3,1,3,3,3,5.0,48,2,2,1,1,1,8.0,,3.0,2,1,1,1,1,1,3,3,2,,1,1,0,1,,,4.6666666667,2,0,25.666666667,3.0,남자,보통이다,미혼,수도권,맞지않다,문과,없다,그렇지않다,그렇지않다,보통이다,,그렇다,,,경기,,,5.0,48,40시간초과,제공하지않는다,가입하지않음,그렇지않다
18881,2,1,서울,2,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,-1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,40.0,3.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3,2.8,1,4,2,4,4,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-10-01,2020-05-01,,7.0,0,7.0,0,0,1,1,-1,3,3,1,1,2,2,2,2,2,5.0,40,3,2,1,1,3,1.0,14.0,3.0,3,1,1,1,1,1,1,2,2,,2,2,0,0,,3.0,3.3333333333,1,0,22.25,3.0,여자,건강하다,미혼,수도권,맞지않다,문과,있다,그렇다,보통이다,보통이다,,보통이다,,,서울,사업시설관리/사업지원및임대서비스업,3차산업,5.0,40,40시간이하,제공하지않는다,가입하지않음,보통이다
18899,2,2,경기,2,23.75,2.0,19.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,1,3.9,2,4,6,6,6,1,2019,0,1,2016-03-01,2019-02-28,2019-09-01,2017-03-01,,,30.0,,0,30.0,1,1,4,4,3,4,4,2,2,2,2,2,2,2,5.0,5,3,3,3,3,3,1.0,19.0,1.125,3,1,1,3,3,1,3,3,3,2.0,3,3,0,0,60.0,3.0,6.0,3,0,23.75,1.125,여자,건강하다,미혼,수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,승용차,60.0,서울,협회/단체/수리/기타개인서비스업,3차산업,5.0,5,40시간이하,제공하지않는다,가입하지않음,그렇다
19023,2,4,대구,2,23.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,-1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,30.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3,4.3,1,2,4,5,3,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2020-04-01,2020-05-01,,1.0,0,1.0,0,0,2,2,-1,3,3,3,3,3,3,3,3,3,5.0,30,3,3,3,3,3,3.0,15.0,3.0,1,1,2,1,1,1,2,3,1,,2,2,0,0,,3.0,4.0,2,0,23.666666667,3.0,여자,건강하지않다,미혼,비수도권,맞지않다,문과,있다,보통이다,그렇지않다,그렇다,,보통이다,,,대구,공공행정/국방사회보장행정,3차산업,5.0,30,40시간이하,제공하지않는다,가입하지않음,보통이다
19046,2,5,광주,2,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,30.0,5.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,3,4.0,2,3,2,6,6,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-07-01,,5.0,0,5.0,0,0,3,3,-1,4,5,3,3,3,3,3,3,3,5.0,30,1,2,1,1,1,1.0,9.0,3.0,2,1,2,2,2,1,1,3,3,,3,3,0,0,,3.0,4.6666666667,2,1,22.25,3.0,여자,보통이다,미혼,비수도권,보통이다,문과,없다,그렇다,그렇지않다,그렇지않다,,그렇지않다,,,서울,숙박/음식점업,3차산업,5.0,30,40시간이하,제공하지않는다,가입했다,그렇다
19149,2,1,서울,2,24.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,8.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,8.0,5.0,5.0,5.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.1,2,4,7,7,7,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-10-01,2019-12-01,,2.0,0,2.0,0,0,5,4,1,5,5,2,3,3,2,1,3,3,2.0,8,1,2,1,1,1,8.0,9.0,3.0,3,1,1,3,3,1,3,3,3,2.0,3,3,0,0,,3.0,7.0,3,1,24.333333333,3.0,여자,건강하다,미혼,수도권,잘맞다,문과,없다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇지않다,,,경기,숙박/음식점업,3차산업,2.0,8,40시간이하,제공하지않는다,가입했다,그렇다
19276,2,4,경남,1,24.75,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,6.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,6.0,40.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3,3.77,1,3,7,7,7,1,2019,1,2,2015-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-02-01,,12.0,0,12.0,1,0,3,2,6,1,1,1,1,1,1,1,2,3,6.0,40,3,3,3,3,3,15.0,17.0,3.0,2,1,2,2,1,1,3,3,3,2.0,1,1,0,0,,3.0,7.0,3,0,24.75,3.0,남자,보통이다,미혼,비수도권,보통이다,문과,있다,그렇지않다,그렇지않다,그렇지않다,1000명미만,그렇다,,,경남,보건업/사회복지서비스업,3차산업,6.0,40,40시간이하,제공하지않는다,가입하지않음,그렇지않다
19343,2,5,제주,2,25.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,16.0,1.0,3.0,3.0,3.0,1.0,3.0,1.0,5.0,35.0,3.0,3.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,3,4.3,1,2,3,5,5,1,2019,1,2,2017-03-01,2019-02-28,2019-09-01,,2019-02-01,2019-03-01,,1.0,0,1.0,0,0,4,4,5,3,3,1,3,3,3,1,3,1,5.0,35,1,2,1,1,1,16.0,3.0,3.0,1,1,2,3,3,1,1,3,3,2.0,2,2,0,0,,2.0,4.3333333333,2,1,25.083333333,3.0,여자,건강하지않다,미혼,비수도권,잘맞다,문과,있다,그렇다,그렇지않다,그렇지않다,1000명미만,보통이다,,,제주,제조업,2차산업,5.0,35,40시간이하,제공하지않는다,가입했다,보통이다
19352,3,1,서울,2,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,-1.0,8.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,50.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3,3.0,1,3,4,5,7,1,2019,1,2,2016-03-01,2019-02-28,2019-09-01,,2019-02-01,2020-06-01,,16.0,0,16.0,1,0,1,1,-1,2,2,1,1,3,2,1,3,3,5.0,50,1,2,1,1,3,8.0,9.0,3.0,2,1,1,1,1,1,2,3,3,,1,1,0,1,,3.0,5.3333333333,3,0,23.5,3.0,여자,보통이다,미혼,수도권,맞지않다,문과,있다,보통이다,그렇지않다,그렇지않다,,그렇다,,,경기,숙박/음식점업,3차산업,5.0,50,40시간초과,제공하지않는다,가입하지않음,그렇지않다
